Namespace(batch_size=138, burnin=10, conv_bias=True, dataset='DNMNIST', delta_t=1, downsampling=2, epochs=401, fc_bias=True, init_gain_aux=1e-10, init_gain_conv1=1e-10, init_gain_conv2=1e-10, init_gain_conv3=1e-10, init_gain_fc=1e-10, k1=7, k2=7, k3=7, log_int=5, logfile=True, lr=1e-12, lr_div=100, n_train=64, oc1=32, oc2=64, oc3=64, padding=2, save_int=5, tau_mem_high=20, tau_mem_low=20, tau_ref_high=2.5, tau_ref_low=2.5, tau_syn_high=7.5, tau_syn_low=7.5, thr=0.0, train_samples=100, train_tau=False)
6b4d3aa7-9e4b-4bfc-89d1-f7e3f93d8939
Start Training Backbone
Epoch 1 | Batch 0/47 | Loss 7.7308 | Rotate Loss 3.3250 | Accuracy 0.000000 | Rotate Accuracy 21.0145 | Time 19.4386
Epoch 1 | Batch 5/47 | Loss 7.1169 | Rotate Loss 2.8073 | Accuracy 1.449275 | Rotate Accuracy 22.7053 | Time 18.5519
Epoch 1 | Batch 10/47 | Loss 6.7617 | Rotate Loss 2.6534 | Accuracy 1.712780 | Rotate Accuracy 28.3267 | Time 18.5068
Epoch 1 | Batch 15/47 | Loss 6.6517 | Rotate Loss 2.4241 | Accuracy 1.539855 | Rotate Accuracy 33.5598 | Time 18.5249
Epoch 1 | Batch 20/47 | Loss 6.4582 | Rotate Loss 2.1896 | Accuracy 1.449275 | Rotate Accuracy 37.0600 | Time 18.6540
Epoch 1 | Batch 25/47 | Loss 6.3104 | Rotate Loss 1.9907 | Accuracy 1.449275 | Rotate Accuracy 39.3813 | Time 18.2774
Epoch 1 | Batch 30/47 | Loss 6.2148 | Rotate Loss 1.8484 | Accuracy 1.612903 | Rotate Accuracy 41.1875 | Time 18.8140
Epoch 1 | Batch 35/47 | Loss 6.1244 | Rotate Loss 1.7713 | Accuracy 1.590177 | Rotate Accuracy 41.6667 | Time 18.5477
Epoch 1 | Batch 40/47 | Loss 6.0778 | Rotate Loss 1.6973 | Accuracy 1.572994 | Rotate Accuracy 42.3648 | Time 18.7200
Epoch 1 | Batch 45/47 | Loss 6.0449 | Rotate Loss 1.6429 | Accuracy 1.528040 | Rotate Accuracy 42.9899 | Time 18.2457
Epoch 1 : Accuracy 1.828125, Rotate Accuracy 48.656250, Time 1494.626564
Epoch 2 | Batch 0/47 | Loss 5.5999 | Rotate Loss 1.2079 | Accuracy 2.898551 | Rotate Accuracy 45.6522 | Time 18.8003
Epoch 2 | Batch 5/47 | Loss 5.7546 | Rotate Loss 1.2322 | Accuracy 2.536232 | Rotate Accuracy 47.7053 | Time 18.8856
Epoch 2 | Batch 10/47 | Loss 5.8163 | Rotate Loss 1.2227 | Accuracy 2.042161 | Rotate Accuracy 49.2754 | Time 18.5698
Epoch 2 | Batch 15/47 | Loss 5.8711 | Rotate Loss 1.4072 | Accuracy 1.811594 | Rotate Accuracy 48.6413 | Time 18.6824
Epoch 2 | Batch 20/47 | Loss 5.9537 | Rotate Loss 1.4657 | Accuracy 1.828847 | Rotate Accuracy 48.9648 | Time 18.7257
Epoch 2 | Batch 25/47 | Loss 5.9834 | Rotate Loss 1.4279 | Accuracy 1.839465 | Rotate Accuracy 48.8294 | Time 18.9749
Epoch 2 | Batch 30/47 | Loss 6.0039 | Rotate Loss 1.3701 | Accuracy 1.706405 | Rotate Accuracy 49.0182 | Time 18.5267
Epoch 2 | Batch 35/47 | Loss 5.9829 | Rotate Loss 1.3188 | Accuracy 1.831723 | Rotate Accuracy 49.5773 | Time 18.6633
Epoch 2 | Batch 40/47 | Loss 5.9532 | Rotate Loss 1.3608 | Accuracy 1.855779 | Rotate Accuracy 48.9572 | Time 18.8406
Epoch 2 | Batch 45/47 | Loss 6.0137 | Rotate Loss 1.4502 | Accuracy 1.732829 | Rotate Accuracy 48.3302 | Time 19.0561
Epoch 2 : Accuracy 1.484375, Rotate Accuracy 49.187500, Time 1498.541079
Epoch 3 | Batch 0/47 | Loss 6.3883 | Rotate Loss 1.3183 | Accuracy 0.724638 | Rotate Accuracy 57.2464 | Time 17.9966
Epoch 3 | Batch 5/47 | Loss 6.6493 | Rotate Loss 1.8287 | Accuracy 1.449275 | Rotate Accuracy 46.8599 | Time 18.6378
Epoch 3 | Batch 10/47 | Loss 6.6240 | Rotate Loss 2.0903 | Accuracy 1.515152 | Rotate Accuracy 47.3650 | Time 18.4022
Epoch 3 | Batch 15/47 | Loss 6.6118 | Rotate Loss 2.2368 | Accuracy 1.494565 | Rotate Accuracy 47.9620 | Time 18.7279
Epoch 3 | Batch 20/47 | Loss 6.5922 | Rotate Loss 2.2086 | Accuracy 1.311249 | Rotate Accuracy 46.4458 | Time 19.0763
Epoch 3 | Batch 25/47 | Loss 6.5287 | Rotate Loss 2.2348 | Accuracy 1.477146 | Rotate Accuracy 44.9275 | Time 18.9473
Epoch 3 | Batch 30/47 | Loss 6.5160 | Rotate Loss 2.0774 | Accuracy 1.379149 | Rotate Accuracy 44.0393 | Time 19.2792
